param1,param2,class
4.519050587403323,-1.3296942932525808,3
-3.2192746826484626,-6.333355567049444,0
-6.293385626594319,1.226553067645097,2
-4.614794584430117,1.368926140635461,2
-4.402568564021743,-4.836701303878868,0
-1.8287074883445518,4.653434135828363,4
0.3266284679547794,6.495062624064574,4
2.282556397131151,-7.333580362947044,1
2.3388287452560377,-7.629678894836809,1
1.5617412376649,-8.504732743592683,1
2.9080766354226624,-1.1157177980078512,3
1.4093473547723145,-9.198095385947406,1
0.020439975469524585,-8.036066760127438,1
1.8282779965798268,0.7092220238485747,3
3.008519116683246,-0.8437766970952998,3
-7.386615878509202,3.098743413419443,2
1.3985498287198213,-3.3568190699257467,3
1.289575844497905,-2.927877650465637,3
-5.95717591810974,0.024520703548057243,2
-1.1951423122608138,5.499025135954972,4
4.514435165143585,-1.5565200533072912,3
1.5801658589372682,-8.818137646348088,1
-6.5861847165115845,1.0960306591490114,2
3.621599727067417,0.1038092120446028,3
1.7606722011417384,-8.859509237512453,1
-6.476807275017228,0.10603431334024205,2
-6.955805223630073,0.9358382677269367,2
3.800106457615179,-6.4961785209056515,1
3.0041948301278767,-2.6184575722825625,3
-7.4671887005398885,-0.31263728823015025,2
-3.7874094016382873,-6.069929114322276,0
1.3316322660918996,-8.109769437604886,1
-2.498334292869933,-5.013004100706757,0
-1.1923025329421204,-6.51544704398319,1
-6.0706819078894645,0.12485575769412727,2
5.389477399895265,0.04932296233257771,3
0.35812844596271065,7.096973097238326,4
4.2646383581603615,-7.411170812640811,1
-0.783524078483012,6.5363476828935285,4
-0.037471233044921615,-7.041711129352946,1
2.322651179270916,-7.9535908183040105,1
-4.115268023677805,-7.595436338955652,0
-6.8432183217508005,-0.5052711963311711,2
1.7694641217602345,-8.838124093239752,1
-5.739978230402894,0.28958439300686367,2
3.39693370144357,0.7978224161973411,3
1.4410989751504328,-9.071345237720152,1
1.546755312861532,-9.299238518711826,1
1.6509988533128206,7.929100366612281,4
4.24269806075994,-0.7760588820936357,3
2.8015026638946683,-0.7485416365398794,3
-3.6793389499663762,-6.384532443790323,0
2.6141705702004217,-1.3525406800347934,3
2.703712607348006,-3.1855911413543634,3
-4.486696965173623,-4.830497489801173,0
-7.528853723079971,1.7351275610515708,2
-4.156781946726106,-6.801387308968439,0
1.4073788353372616,-7.291861003358807,1
-6.217297249690884,0.9949392187656632,2
3.9749565925093475,-1.6323577829886162,3
4.3310096647343554,-0.5900587799237845,3
1.9008053261243327,-9.965729862228052,1
-2.308959787161586,-8.160561734675563,0
-4.641459744527486,0.767892271812572,2
-7.12047739966727,2.0707034234720076,2
-2.8098386556596138,-6.967903951738776,0
-3.832383200893423,-4.934477001602882,0
1.0420651276040445,-10.191776398989065,1
-1.528738466952876,6.991387508370722,4
3.3885903628915255,-7.263332321486649,1
0.3708411786938759,8.204649061062698,4
-7.340183294129261,-0.011150730033085976,2
4.0744474209082355,-7.295224413211139,1
-6.524805127140406,1.5435210792975402,2
-3.185154365725731,-7.972078960417746,0
0.43796169547903674,5.693209014207907,4
3.0433548033613897,-9.949600401078362,1
3.0029566496782363,-0.5558361544812536,3
-0.8412735517998691,8.755861067637989,4
1.2814598504836114,-7.380371151627323,1
-1.1516222259575857,11.303783575112597,4
-5.928232879747848,-0.2964317906205649,2
3.142691113226646,-2.972248197374284,3
-0.18282436051203518,9.546197093616367,4
1.27769408895817,-0.7000368898358292,3
-5.78326227954527,-0.7843271965598568,2
-6.232745595303993,0.5249472826503114,2
2.49830978243781,-9.45646046148047,1
-3.7899540384950354,-5.139015447890611,0
-2.803602845049239,-5.942536061653149,0
1.5038289127086455,-1.6210575733987505,3
3.934368780985907,-0.4414754464401066,3
0.28530614017864064,6.305339071637169,4
-4.950389592026524,1.1821533419535353,2
0.558203957738643,6.863691036552012,4
-1.3763333530396296,7.587908620664147,4
-0.20408178000583765,-9.809726306474277,1
-3.939910115387744,0.2668352021656064,2
-4.525113786110426,-5.488755028895781,0
2.1634353138597406,-9.195567269193262,1
4.800446650011747,-0.7439270680393589,3
-3.2332911382031653,-5.346444918426502,0
0.6091367049464018,6.561631276243508,4
-6.836327498684518,1.4349264220406364,2
-2.37459985365553,-5.518269339566812,0
2.0880527724926408,-9.095827920935076,1
-4.220247315608896,-6.097704547899695,0
-1.2994726099365728,9.497310101237947,4
3.4535569422741235,-1.8584214976298328,3
2.2353974233305163,-1.7575390752865894,3
1.926640714647682,-1.7234500391746597,3
-0.1810594373817508,6.4007385820283424,4
-1.147451560768007,-7.567117736196111,1
-0.24531262721706965,8.229243264749238,4
-4.029008077129145,1.3123485376472976,2
3.5989406012183585,-2.204267976246227,3
1.1509818299836931,-8.730424185356043,1
4.214494773945118,0.44136776364238184,3
6.976783941053174,-1.2703322623120297,3
-7.3846780186544985,1.370864654265266,2
-3.101610159580502,-5.6260228387713855,0
0.699917334453219,-10.556090866507837,1
-1.4520934576925764,-6.985069371418814,0
3.052292886135254,-0.7775266558049407,3
0.16556355331903666,7.617860301198039,4
4.970531325849272,-1.9645193877398834,3
-0.28337112819049104,7.954961145452655,4
1.0745520259753805,7.373007896232684,4
0.2752153031995468,-8.59655648735273,1
0.40997248826904054,6.596949346779602,4
-4.287053851454239,-2.2285684107911456,2
4.037122799279577,-1.8267229085977377,3
3.581549920721841,-0.15390733623949315,3
2.082699808860744,-0.1655444453409567,3
0.9296592855273753,-9.4693727736116,1
2.319678628040136,-7.509168882569574,1
-1.5593728482701439,6.632599168778058,4
0.30531822062375735,6.568252871206745,4
-2.3024116817440277,-5.295093259908983,0
-7.719449831383651,-0.1084865012115861,2
-7.227729014692412,-0.4303459394986404,2
-1.0358912034217298,8.815358310407765,4
-5.1801368976507565,3.2622499519666595,2
-1.4352287950379827,7.073920462408943,4
3.512823694894958,-1.9884452541175714,3
-0.043490311532960374,5.405249784553662,4
0.45741955878113316,6.803498732696887,4
-0.8396929727547772,7.396242984275457,4
-0.18363463302774852,-9.426114476716352,1
-6.247742004217146,1.1440918413753915,2
-4.722377465440909,-1.7219580937571828,2
1.0639201852591502,-9.287367562680394,1
0.8287424637950822,-8.306064146578382,1
-4.304401569844383,-6.6952833076226455,0
2.4798985729613365,-1.2841632403605787,3
-5.857777293740187,-0.12369701502267483,2
0.5392643078410798,8.53542016050184,4
1.3919686874603159,-8.48638383535844,1
5.366310860331069,-1.0130298879177635,3
1.8815735335839263,-2.201261310799121,3
-4.33391772111545,-7.441249051652514,0
-0.09373704699864166,7.483720587020435,4
-5.171045512746195,-5.55516102247773,0
-4.852854080987219,-5.9911450767385155,0
-2.4039758129089086,-6.397331090334783,0
0.10431272828864274,8.046515874932323,4
-3.3636110060832727,-8.564469835112087,0
0.773518119331714,8.167951033700849,4
-5.548678031681721,-5.5140464576188135,0
1.6982331157824622,7.126639187645219,4
-6.645122666602245,0.01196846554297526,2
1.576929788660937,-7.53128020255451,1
-6.359294934232872,0.7278763613249102,2
-0.018236687853322497,5.135608745532785,4
2.3475167563253088,-3.0199482779000046,3
-7.455257980301994,1.3836057508247908,2
-6.414442192908958,2.212978970653822,2
1.4830713766662427,-2.7425292004563255,3
1.554384303921498,-8.265914055621785,1
-3.7356601347499305,-4.38680473060518,0
2.5618911195459826,-9.923487407755054,1
-2.6118230241970526,7.7336905706730406,4
-0.1581855081407928,-7.738850253816598,1
-0.04646089985958418,6.050129651092469,4
3.7303537411500485,-0.5739467898842816,3
-0.6678849082303626,9.13328111156554,4
3.225385606470211,-6.696423784330032,1
-3.8967206275143247,-6.160929330256517,0
4.981514242107351,-1.4601681067962486,3
-1.68734180893353,-6.458895250240376,0
-5.952677039799318,1.8993168375334974,2
-5.075994710282104,0.6470141813861237,2
2.7558312593391254,-8.386119246171296,1
-4.923201550250947,-5.03840170975984,0
-1.2188401062220373,6.995520796477046,4
0.308191851800631,7.505978938159018,4
3.7080657509337867,-2.986966183131233,3
-5.770771789680268,-5.761137356093136,0
1.6269991339649728,-1.7126015942497546,3
1.3096618916232687,-8.74099178618504,1
-2.9489657366507553,-5.241102673965088,0
2.6808794969511878,-2.466094962853858,3
2.125247645034533,-8.058415621027535,1
-6.211573787824573,0.8147088818152077,2
2.633031613087949,-2.3615603556338605,3
2.404125877468916,-0.08431150394504772,3
-7.220801408801286,0.6233246257414211,2
2.4083323579997185,0.2300962159150648,3
1.5935445919863485,-8.624470040106338,1
1.8004213860989524,8.12335017002105,4
-5.11765991040297,1.4324440338111897,2
-5.754972336113379,1.519553132160723,2
-4.2961621165138775,2.040885272262872,2
-4.568316291541182,0.9253755612377734,2
1.3624232099505815,-1.3035882307164721,3
-2.973612735237329,-6.846418148925145,0
-5.517420572075715,0.39330749733355574,2
-0.5434094641259379,7.176568306591725,4
1.7995020222646527,-8.005738669646842,1
3.0474383229448434,-3.748164757368047,3
-3.427909913452074,-6.097573133771358,0
-1.2598163483176852,-6.6791715903142075,0
3.508577656277299,-1.9679958281807242,3
-0.7529244110118063,7.0762391106163305,4
-6.097166767684594,0.4364377576372822,2
4.373281502369091,-2.3257039730062044,3
0.3472969197676691,7.744520507896508,4
2.300873569442617,-2.6036108793390786,3
-4.390472491545186,-4.415799676969803,0
-3.8037132273400758,-5.377814371213164,0
-0.6802247469371022,7.353471063640121,4
1.4535128469255265,6.874135057724181,4
2.6507777021390324,-1.6704752768348554,3
0.6938537895965395,-7.86311393532414,1
-4.217769881202038,0.4266258693508228,2
2.2449904512108283,-3.208157098699184,3
-4.102618714224184,-5.524027153932033,0
-0.6221831431974578,6.88657936029817,4
-3.212957724797648,-5.719804758241347,0
0.8485553666958388,-7.927543962983686,1
-4.758211001864635,-5.895224827913396,0
5.946066961063812,-0.7339389931531725,3
-3.691394730511715,-5.5953623094483005,0
-2.207071122970647,-8.287881182960822,0
-6.591214027968763,0.13369800478684135,2
2.3702352929764965,-3.262941337338052,3
-0.548870616155877,7.130443991437045,4
2.114719876460903,-1.0451447954523703,3
3.311358864588537,-2.7778425193033875,3
-5.593401585448288,1.4904240988073203,2
0.9510134845262319,7.309982611995785,4
-2.9786594494777927,-8.31324158055153,0
0.23483324668873107,-7.656265820486229,1
3.940204261874343,-8.101619389013562,1
-6.456534429726783,0.8677166296412101,2
-7.73100563301251,0.6597133783763203,2
-4.128312009938741,-6.570970134045682,0
1.3036588649274852,-1.3508588534022978,3
-4.408061366627875,-4.731472311342889,0
-0.6948232660530622,-7.95630259782772,1
-5.954931568248399,-4.7753934279387344,0
5.049882584810969,-0.23973573416187777,3
-0.75032563927741,8.628492829542811,4
-3.411249473177549,-6.422136861954304,0
-3.4794822643524417,-7.2497913167426695,0
4.05436656052343,-0.12120731316139022,3
4.25571907063555,-0.4352230255358579,3
-5.9972547617315906,0.6134244629566916,2
-3.0996143290537623,-5.620055939775999,0
0.7846543840135062,-9.31611971460562,1
0.34897397597555013,7.863448759467564,4
4.017046823398134,-1.6652589064902057,3
-1.375361613525225,6.6701278921896865,4
-2.949566441060194,-6.3902044610645214,0
-3.00978836005834,-6.747124377457868,0
2.9410627880872715,-2.006096407683806,3
2.649268207418071,-2.898223160831347,3
-4.67567987334639,0.9630084929902223,2
0.9606536930545321,-7.612936668329188,1
-2.220972723765412,-4.732481279151219,0
4.730398642342375,-0.5014581625067372,3
1.3742662474651446,7.33685735539792,4
3.3448474432798316,-0.038881987866786316,3
2.8590329762280096,-2.0195521763439075,3
0.47005385548930345,8.369349246861784,4
1.495693275605288,-8.880196953122809,1
0.7865089786633702,-8.422440916603577,1
-2.2559050112493253,-5.5747222422665725,0
-6.634483498344453,1.1868024174830838,2
3.992248946826381,-0.8545922150668678,3
-2.5220244132571277,-7.8510760383398495,0
3.085396667645136,-0.7822423602760247,3
-7.206614488098635,1.101040104095229,2
2.981191696987231,-1.2722992238712492,3
0.08737089601574766,7.528462790665471,4
-4.794701994607096,1.0628087553159742,2
1.3243857076052499,-8.732540641552202,1
3.395469785064054,-2.8478441947324633,3
-5.55542277278853,1.4608618118191616,2
-0.7447205742181124,6.993749973045285,4
-3.234974220404735,-4.385222271273548,0
4.051494988839589,1.196002998817034,3
-6.489805969856721,-0.030536571739738116,2
0.3579484209680115,-9.11927298899871,1
2.865400668957178,-7.681589714051135,1
-8.180643247117052,-0.20611370591126432,2
-5.309805891760838,1.2441613288203,2
0.7418094794387395,-9.853392504899267,1
-0.09902216905474442,7.778039978543514,4
-4.313988995996095,-6.037610762442229,0
3.5867487220212837,-1.878457725459523,3
-5.165896570832414,-5.964767729610203,0
0.625098263131624,-8.211660661325874,1
0.9649168930978191,-7.156803885163306,1
-0.2417840304316084,8.05892719695773,4
-2.3843411702688,-8.138850808469087,0
-1.6441060354705426,8.287701337097406,4
-7.5065431562410065,1.3684513553129904,2
-7.066750044308478,1.9823786124257152,2
-3.947380382213397,-7.588897808566441,0
3.4327213755720893,-1.46797792762078,3
2.0511764624597504,-7.905639242760349,1
-7.5208604500506375,2.903596223067382,2
3.601977567610378,-9.540789518329408,1
-5.2262299782858275,0.7268018437912327,2
-1.0352392187563504,7.664048103386578,4
-4.420607454750343,-5.703903257947654,0
1.2675823338190657,-8.931790251236762,1
-2.5208936769622152,-7.184888998685214,0
-1.121175181517809,7.951914180404053,4
3.279675446131468,-7.976709929848407,1
1.7831882949782398,-6.602851709034372,1
0.33457732235191084,-11.42233929300233,1
1.0031485270059417,7.998300465998126,4
-7.957116010583787,0.42124795117541136,2
2.1111446455277085,6.468862529753806,4
4.972108263262744,-1.848400771855923,3
0.08802317695526463,9.056087486686994,4
0.63467098248112,-7.826482689799448,1
-3.8864222160884374,-5.593600058074212,0
2.1754820740359455,0.833375827251488,3
3.6584151102077755,-2.462133068928976,3
2.846161567359285,-8.807590994782968,1
-4.1200098518084145,-6.019083830255115,0
1.6111540795581611,-0.7462213882496821,3
-5.692216334788011,1.4485468623034559,2
-6.926293402160759,-1.1681297569183107,2
1.3863839110807432,-8.133883904032642,1
-2.8115842286479467,-6.2384670228711245,0
2.6344381293429526,0.4983903355493675,3
3.200642634652768,-7.46492500779764,1
-6.047568178685351,0.8048088045807709,2
-1.1645353816910524,7.706084718361657,4
0.07974400311285135,6.498056464647301,4
-5.856300341637972,-4.9351868940113155,0
-1.1712452210797915,6.274506349272809,4
-2.257980172273095,8.046805923142546,4
2.9545117875072195,-7.286844084965255,1
-3.0632524560871683,-7.5264572634566225,0
4.1209577937211925,-3.8439966438982247,3
1.8726136229465407,-6.8151588381453765,1
0.46284224083180125,7.596541724493242,4
-6.9955115238227625,2.486503709333019,2
-3.7111878017879856,-8.02502124052813,0
-4.670337425478763,-7.029090835804125,0
-5.762478689439559,1.308625180966599,2
-4.3307193634842935,-7.885494106905584,0
0.21748963255690235,6.855793681335056,4
-3.954227748229475,0.9971003378018022,2
-2.6118675423849216,-4.828944031416101,0
-4.680777618455891,2.882775953818192,2
-0.6615139332682067,5.230970882942986,4
-2.217143940651588,-7.658585238547249,0
-3.3021831095481216,7.263625706376667,4
3.0043973735545775,-0.9706667883161089,3
-2.0205555134765243,-5.651768419713137,0
2.8911050347282488,0.8052532771206127,3
-6.373672664512892,1.6287161412886546,2
-0.8811635276113073,5.9247634872036965,4
-3.8718777853371424,-5.587633493497418,0
-0.3577078469760899,4.952054186294944,4
-6.615956841472345,1.567941013024977,2
-0.6884832617786425,-8.691624652155486,1
1.8856136847187193,-8.734278743744461,1
-6.7087133715550324,0.299886130147763,2
3.699234869860184,-0.9695784304999036,3
-5.503294911886959,1.6813179052679268,2
2.313752183519116,7.962210904342188,4
-2.4136835722666614,-6.482842859845919,0
4.397755146594547,-1.2497261085586442,3
0.060833582785283724,-7.246928049894068,1
-0.8440213595531361,8.03721471973839,4
-6.169646306332488,1.4247325533859374,2
4.548249796652278,-1.6036496541825995,3
-4.1561630692451175,0.18608198908659912,2
0.139467531359443,7.630767523263287,4
-1.6528882465868766,7.557781818238983,4
3.0481217144764523,-2.979599228921953,3
2.766850969161819,-8.090954117154341,1
-2.7035845365073916,-6.622689605759919,0
-3.0393733332811492,-5.822222606211348,0
3.3810789263765386,-1.2905342825192445,3
-7.270499871016714,-0.09796485243939324,2
-3.869584116732496,-5.468921780980931,0
-0.2325032044498694,8.682196534575752,4
-1.9548014843806913,-6.176195159570185,0
-2.512837916308019,-5.402487191660871,0
3.6716472430219027,-0.7547821714331343,3
1.6379030264370789,6.83854384599809,4
-7.3082229206906195,3.099859194420355,2
-3.412356647038694,-7.105067822606786,0
-7.65036804725693,0.47653248994195974,2
2.2147320122557193,-9.104192465275144,1
-4.375984924934527,-5.2494977156522165,0
1.094263487060044,-8.786619892409824,1
3.993839778881127,-2.847572807115868,3
-3.7216683093284924,-4.84049230469774,0
3.1280365102868886,-9.707345916762032,1
-0.9746591424421003,-8.897954678921701,1
-7.183626635719155,2.307174246537718,2
2.108755630998366,-8.990487921634056,1
-7.998970713771031,0.37170870509069687,2
-5.822874331741396,0.9835015560156077,2
-3.463388241008756,-5.033734855678205,0
0.2538703966978729,8.260979230698657,4
-2.0186449295814093,-6.772850485190955,0
0.014156385142879202,9.344388794009298,4
0.6439946214397981,6.762107451972834,4
1.5681163524813992,-0.9677071095317857,3
0.25592235592379553,7.186816878448918,4
-3.684195636353798,-4.374699837316083,0
1.2854540008202537,-8.523912726351657,1
-3.9717836765874477,-7.044385128813054,0
-5.9784859573659865,-0.12052992817918673,2
3.762016875245118,0.6814331308784205,3
0.5294071872820685,-9.232824735384453,1
-3.6812702057172153,-6.33997582349482,0
-5.0399676068266555,-6.815152704005675,0
0.7912528757935828,6.343539574664713,4
5.3315658613263714,-0.6294335752621057,3
1.65172968795009,-8.084409604651212,1
1.6846874233602405,-7.432424901062846,1
-3.771510711254729,-6.09975639545853,0
-1.580115640798,7.705306165007359,4
-4.957382760915435,1.3690596324134474,2
-5.182759286283271,0.2571208375680669,2
1.9668394183106495,-1.6715012468348232,3
0.6116357140472859,-9.941186771410663,1
2.7788277918253734,-9.01762475814799,1
0.7682819207458026,-10.658136718521567,1
-1.6702171380590038,-6.912572594663052,0
-7.241041057250383,1.9190682268886374,2
-5.336998752502138,2.175944839855206,2
-6.947352034058811,0.8963838595112966,2
1.4383434289540438,-7.21882025653475,1
2.2764400118534027,-8.718032233461042,1
-5.963835854628952,0.5391238187509351,2
-1.5418080523571007,9.13708098090355,4
1.3182418595097052,-7.988403177071181,1
-0.7066050759458746,6.267650738942915,4
-3.4151211099314205,-6.666856536756283,0
-5.685089352857823,-0.3817978776909978,2
-5.382298341188706,1.5817613961000416,2
-0.6200495288441141,-7.750744368722767,1
2.120678728974374,-1.3359883668141854,3
-5.071825658043647,-0.30834668819774347,2
4.899938625835322,-0.7395527955835977,3
-3.9693069705892317,2.0637573997242464,2
-2.616156828487165,-7.58806451531111,0
-3.9470260409855396,-6.289699312985723,0
-1.288384485889636,8.408555422539843,4
1.996654501629051,-9.013064524809241,1
3.504630790957426,-0.14004411285005158,3
-5.048737714900815,0.8391114431692215,2
0.9134161978694335,-7.995395692035746,1
-2.3964651338503993,-5.938972117295469,0
2.1258840665632235,-7.539833602494173,1
-6.853105749626003,0.6087935311881888,2
-5.357830795736458,-7.571801671553678,0
3.2336662550052138,-3.0872315929367806,3
-5.126039177032025,-6.844468063724857,0
-3.388114555158877,-6.037783554105564,0
-0.4414440011719891,5.885189628065071,4
-3.715824501214156,-4.204236635792173,0
3.23186115078775,-2.232042702516718,3
1.1930649052391882,-8.241444461716133,1
3.6235497368614875,-2.5089030227138918,3
-6.189304761317407,0.16348975597714932,2
0.13234342724559695,7.067057998282399,4
-1.728894505720059,7.612173742926586,4
1.8909869612374601,-9.765021534338345,1
2.481819621800897,-8.462764372347111,1
1.0773335812353149,8.895574621061622,4
-6.450206886950457,1.6117994247872964,2
1.328273729337146,-7.62496334390973,1
0.8350280797983343,8.375799438879184,4
-2.404621325835371,-5.285631291199096,0
-6.662083097862768,0.41041640497734677,2
-0.24643838662791823,6.851264393374123,4
-5.113682497590263,1.7638437133105063,2
2.669928313419922,-2.899738793304958,3
1.5005909732273925,-9.736320142957615,1
-1.0828793388405744,6.031013534600352,4
-6.806411110936672,-0.9754765838271093,2
-6.615092261183268,2.937793764094071,2
1.7194332277046278,-8.201797465552591,1
0.4356219334770155,-8.448603239110852,1
-5.409381963344309,-5.672843715650455,0
1.4196671292249348,-8.273661027271649,1
2.581937073644729,-1.5382867874920527,3
2.2053641762956167,-2.378726144762889,3
0.3301313217147319,-7.087884921804226,1
3.044686001053618,-7.686241539857944,1
-5.727939168411122,0.2867903595819805,2
-6.875445879764981,2.0597457035252065,2
-2.5247730439832115,-6.884892142409644,0
-2.234414879946023,5.676093635273867,4
-5.601681090047897,1.8464410298638936,2
4.52369823991406,-1.6829349396207753,3
-4.061211603816961,-6.92886288887851,0
-4.543880621970428,-3.726376452317123,0
1.5630642915539041,-3.0898005758144276,3
4.466107083820951,-1.167899424082,3
1.705784237805339,-8.687070206631276,1
0.5450140361576141,-9.743072818400533,1
-3.3655069918609635,-6.229953144682346,0
-0.9455270301294856,8.890705482314248,4
-6.9522497903848715,-1.493918412928886,2
-0.39601934006434486,8.438821555196027,4
-6.1077340560467395,0.2383292428295526,2
0.6974396228032493,-8.445644810478454,1
-1.1583757341440202,9.048498396761904,4
4.76698022452378,-2.4076541551856385,3
1.6896668771976873,-9.077360110406818,1
2.0929153532601465,-8.404774386545325,1
-7.4540298912004825,2.8001086708579996,2
0.5660593874109895,7.63429751502396,4
